date,stream,trap_condition_code,turbidity,weather,water_temperature,debris_gal,rpm_before,rpm_after
2006-02-13T00:00:00Z,mill creek,normal,2.06,sunny,48,NA,4.6875,NA
2006-02-15T00:00:00Z,mill creek,normal,2.74,sunny,41,0,4.6875,NA
2006-02-16T00:00:00Z,mill creek,normal,2.23,cloudy,41,0,4.37956204379562,NA
2006-02-17T00:00:00Z,mill creek,normal,2.3,cloudy,42,0,4.477611940298507,NA
2006-02-18T00:00:00Z,mill creek,normal,2.48,partly cloudy,40,1.5,4.3478260869565215,NA
2006-02-19T00:00:00Z,mill creek,NA,1.3,sunny,NA,NA,NA,NA
2006-02-21T00:00:00Z,mill creek,NA,1.2,sunny,44,5,NA,NA
2006-02-23T00:00:00Z,mill creek,normal,1.83,partly cloudy,46,NA,NA,NA
2006-02-25T00:00:00Z,mill creek,NA,NA,partly cloudy,NA,NA,NA,NA
2006-02-26T00:00:00Z,mill creek,NA,NA,rainy,NA,5,NA,NA
2006-03-10T00:00:00Z,mill creek,NA,NA,cloudy,NA,5,NA,NA
2006-03-11T00:00:00Z,mill creek,NA,NA,partly cloudy,NA,5,NA,NA
2006-03-12T00:00:00Z,mill creek,NA,NA,rainy,NA,5,NA,NA
2006-03-13T00:00:00Z,mill creek,normal,4.1,cloudy,44,2.5,NA,NA
2006-03-17T00:00:00Z,mill creek,NA,NA,cloudy,NA,5,NA,NA
2006-03-18T00:00:00Z,mill creek,NA,NA,sunny,NA,NA,NA,NA
2006-03-20T00:00:00Z,mill creek,NA,NA,rainy,NA,NA,NA,NA
2006-03-21T00:00:00Z,mill creek,normal,2.82,partly cloudy,46,0,5.825242718446602,NA
2006-03-22T00:00:00Z,mill creek,normal,3.07,partly cloudy,46,0.5,NA,NA
2006-03-23T00:00:00Z,mill creek,normal,2.64,partly cloudy,48,0,4.477611940298507,NA
2006-03-24T00:00:00Z,mill creek,normal,3.16,cloudy,49,0,6.666666666666667,NA
2006-03-25T00:00:00Z,mill creek,NA,NA,cloudy,NA,NA,NA,NA
2006-03-27T00:00:00Z,mill creek,NA,NA,partly cloudy,NA,5,NA,NA
2006-04-02T00:00:00Z,mill creek,NA,NA,rainy,NA,5,NA,NA
2006-04-20T00:00:00Z,mill creek,NA,NA,partly cloudy,NA,5,NA,NA
2006-05-09T00:00:00Z,mill creek,NA,NA,sunny,NA,5,NA,NA
2006-05-11T00:00:00Z,mill creek,NA,NA,sunny,NA,5,NA,NA
2006-05-13T00:00:00Z,mill creek,NA,NA,sunny,NA,NA,NA,NA
2006-05-16T00:00:00Z,mill creek,NA,NA,sunny,NA,NA,NA,NA
2006-05-18T00:00:00Z,mill creek,NA,NA,sunny,NA,5,NA,NA
2006-05-19T00:00:00Z,mill creek,NA,NA,rainy,NA,NA,NA,NA
2006-05-21T00:00:00Z,mill creek,NA,NA,cloudy,NA,5,NA,NA
2006-05-22T00:00:00Z,mill creek,NA,NA,partly cloudy,NA,5,NA,NA
2006-05-23T00:00:00Z,mill creek,NA,NA,cloudy,NA,5,NA,NA
2006-05-24T00:00:00Z,mill creek,NA,NA,partly cloudy,NA,5,NA,NA
2006-05-25T00:00:00Z,mill creek,NA,NA,sunny,NA,5,NA,NA
2006-05-26T00:00:00Z,mill creek,NA,NA,partly cloudy,NA,5,NA,NA
2006-05-28T00:00:00Z,mill creek,NA,NA,sunny,NA,NA,NA,NA
2006-05-30T00:00:00Z,mill creek,NA,NA,sunny,NA,NA,NA,NA
2006-06-01T00:00:00Z,mill creek,NA,NA,sunny,NA,5,NA,NA
2006-06-03T00:00:00Z,mill creek,NA,NA,sunny,NA,NA,NA,NA
2006-06-05T00:00:00Z,mill creek,NA,NA,sunny,NA,NA,NA,NA
2006-06-07T00:00:00Z,mill creek,NA,NA,sunny,NA,NA,NA,NA
2006-06-11T00:00:00Z,mill creek,NA,NA,sunny,61,5,NA,NA
2006-06-16T00:00:00Z,mill creek,NA,NA,sunny,NA,NA,NA,NA
2006-06-21T00:00:00Z,mill creek,NA,NA,sunny,NA,NA,NA,NA
2006-10-24T00:00:00Z,mill creek,normal,12.2,sunny,53,NA,0,NA
2006-11-03T00:00:00Z,mill creek,normal,9,cloudy,53,NA,NA,NA
2006-11-14T00:00:00Z,mill creek,normal,8.19,sunny,49,NA,NA,NA
2006-11-16T00:00:00Z,mill creek,normal,14.8,cloudy,51,NA,NA,NA
2006-11-20T00:00:00Z,mill creek,normal,4.46,cloudy,52,NA,NA,NA
2006-11-25T00:00:00Z,mill creek,normal,5.6,sunny,44,NA,NA,NA
2006-11-30T00:00:00Z,mill creek,normal,4.16,sunny,40,NA,NA,NA
2006-12-02T00:00:00Z,mill creek,NA,NA,sunny,NA,NA,NA,NA
2006-12-05T00:00:00Z,mill creek,normal,2.65,sunny,44,NA,NA,NA
2006-12-07T00:00:00Z,mill creek,normal,2.87,sunny,43,NA,NA,NA
2006-12-08T00:00:00Z,mill creek,normal,3.5,cloudy,44,NA,NA,NA
2006-12-10T00:00:00Z,mill creek,normal,75.2,cloudy,48,NA,NA,NA
2006-12-11T00:00:00Z,mill creek,NA,NA,cloudy,NA,NA,NA,NA
2006-12-12T00:00:00Z,mill creek,NA,NA,rainy,NA,NA,NA,NA
2006-12-13T00:00:00Z,mill creek,normal,21.6,rainy,49,NA,NA,NA
2006-12-14T00:00:00Z,mill creek,normal,228,cloudy,55,NA,12,NA
2006-12-15T00:00:00Z,mill creek,total blockage,NA,cloudy,49,NA,8,NA
2006-12-17T00:00:00Z,mill creek,cone stopped,NA,sunny,43,NA,NA,NA
2006-12-18T00:00:00Z,mill creek,NA,NA,sunny,NA,NA,NA,NA
2006-12-19T00:00:00Z,mill creek,NA,NA,sunny,NA,NA,NA,NA
2006-12-20T00:00:00Z,mill creek,normal,NA,partly cloudy,39,NA,NA,NA
2006-12-21T00:00:00Z,mill creek,normal,NA,cloudy,42,NA,NA,NA
2006-12-28T00:00:00Z,mill creek,normal,NA,sunny,41,NA,NA,NA
2006-12-29T00:00:00Z,mill creek,normal,NA,partly cloudy,40,NA,NA,NA
2006-12-30T00:00:00Z,mill creek,normal,NA,sunny,43,NA,NA,NA
2007-01-01T00:00:00Z,mill creek,normal,NA,sunny,44,NA,NA,NA
2007-01-05T00:00:00Z,mill creek,normal,NA,sunny,42,NA,NA,NA
2007-01-06T00:00:00Z,mill creek,normal,NA,sunny,37,NA,0,NA
2007-01-06T00:00:00Z,mill creek,normal,NA,sunny,NA,NA,NA,NA
2007-01-07T00:00:00Z,mill creek,normal,NA,sunny,NA,NA,NA,NA
2007-01-08T00:00:00Z,mill creek,normal,NA,sunny,44,NA,0,NA
2007-01-09T00:00:00Z,mill creek,normal,NA,sunny,44,10,4,NA
2007-01-09T00:00:00Z,mill creek,NA,NA,sunny,46,NA,NA,NA
2007-01-11T00:00:00Z,mill creek,normal,NA,sunny,43,NA,NA,NA
2007-01-12T00:00:00Z,mill creek,NA,NA,sunny,NA,NA,NA,NA
2007-01-13T00:00:00Z,mill creek,normal,NA,sunny,36,NA,NA,NA
2007-01-14T00:00:00Z,mill creek,normal,NA,sunny,37,NA,NA,NA
2007-01-17T00:00:00Z,mill creek,normal,NA,sunny,39,NA,0,NA
2007-01-19T00:00:00Z,mill creek,normal,NA,partly cloudy,43,NA,0,NA
2007-01-20T00:00:00Z,mill creek,normal,NA,partly cloudy,43,NA,NA,NA
2007-01-21T00:00:00Z,mill creek,normal,NA,sunny,44,NA,NA,NA
2007-01-22T00:00:00Z,mill creek,normal,NA,sunny,42,NA,0,NA
2007-01-23T00:00:00Z,mill creek,normal,NA,sunny,42,NA,NA,NA
2007-01-24T00:00:00Z,mill creek,normal,NA,sunny,41,NA,NA,NA
2007-01-25T00:00:00Z,mill creek,normal,NA,sunny,41,NA,NA,NA
2007-01-26T00:00:00Z,mill creek,NA,NA,sunny,NA,NA,NA,NA
2007-01-27T00:00:00Z,mill creek,normal,NA,partly cloudy,43,NA,NA,NA
2007-01-28T00:00:00Z,mill creek,normal,NA,sunny,44,NA,0,NA
2007-01-29T00:00:00Z,mill creek,normal,NA,sunny,44,NA,NA,NA
2007-01-31T00:00:00Z,mill creek,normal,NA,sunny,40,NA,0,NA
2007-01-31T00:00:00Z,mill creek,normal,NA,sunny,39,NA,0,NA
2007-02-02T00:00:00Z,mill creek,normal,NA,partly cloudy,43,NA,0,NA
2007-02-03T00:00:00Z,mill creek,normal,NA,partly cloudy,43,NA,0,NA
2007-02-04T00:00:00Z,mill creek,normal,NA,sunny,46,NA,NA,NA
2007-02-05T00:00:00Z,mill creek,NA,NA,partly cloudy,NA,NA,NA,NA
2007-02-06T00:00:00Z,mill creek,normal,NA,partly cloudy,48,NA,0,NA
2007-02-07T00:00:00Z,mill creek,normal,NA,rainy,49,NA,0,NA
2007-02-08T00:00:00Z,mill creek,NA,NA,rainy,NA,NA,NA,NA
2007-02-09T00:00:00Z,mill creek,normal,NA,rainy,49,NA,NA,NA
2007-02-13T00:00:00Z,mill creek,normal,NA,sunny,48,NA,NA,NA
2007-02-14T00:00:00Z,mill creek,normal,NA,sunny,46,NA,NA,NA
2007-02-15T00:00:00Z,mill creek,NA,NA,partly cloudy,NA,NA,NA,NA
2007-02-16T00:00:00Z,mill creek,normal,NA,sunny,48,NA,NA,NA
2007-02-17T00:00:00Z,mill creek,normal,NA,sunny,49,NA,NA,NA
2007-02-18T00:00:00Z,mill creek,normal,NA,sunny,50,NA,0,NA
2007-02-19T00:00:00Z,mill creek,normal,NA,sunny,47,NA,NA,NA
2007-02-20T00:00:00Z,mill creek,partial blockage,NA,cloudy,46,NA,0,NA
2007-02-21T00:00:00Z,mill creek,normal,NA,cloudy,48,NA,NA,NA
2007-02-22T00:00:00Z,mill creek,normal,NA,cloudy,45,75,8.333333333333334,NA
2007-02-24T00:00:00Z,mill creek,normal,NA,rainy,45,10,4.054054054054054,NA
2007-02-26T00:00:00Z,mill creek,normal,NA,partly cloudy,45,5,3.9473684210526314,NA
2007-02-27T00:00:00Z,mill creek,normal,NA,rainy,43,2.5,4.054054054054054,NA
2007-02-28T00:00:00Z,mill creek,normal,NA,partly cloudy,43,5,3.75,NA
2007-03-01T00:00:00Z,mill creek,normal,NA,cloudy,44,0,4.225352112676056,NA
2007-03-02T00:00:00Z,mill creek,normal,NA,sunny,45,5,4.166666666666667,NA
2007-03-03T00:00:00Z,mill creek,normal,NA,sunny,48,0,4.285714285714286,NA
2007-03-04T00:00:00Z,mill creek,normal,NA,sunny,50,1,4.166666666666667,NA
2007-03-05T00:00:00Z,mill creek,normal,NA,cloudy,49,2.5,3.1578947368421053,NA
2007-03-06T00:00:00Z,mill creek,normal,NA,sunny,49.5,2.5,4.109589041095891,NA
2007-03-07T00:00:00Z,mill creek,normal,NA,cloudy,49,1.5,4.166666666666667,NA
2007-03-08T00:00:00Z,mill creek,normal,NA,sunny,49,1.25,4.225352112676056,NA
2007-03-09T00:00:00Z,mill creek,normal,NA,sunny,52,5,4.651162790697675,NA
2007-03-10T00:00:00Z,mill creek,normal,NA,sunny,50,NA,3.896103896103896,NA
2007-03-11T00:00:00Z,mill creek,normal,NA,sunny,50.5,2.5,3.75,NA
2007-03-12T00:00:00Z,mill creek,normal,NA,partly cloudy,53,0,4.25531914893617,NA
2007-03-13T00:00:00Z,mill creek,normal,NA,partly cloudy,52,7.5,3.1578947368421053,NA
2007-03-14T00:00:00Z,mill creek,normal,NA,partly cloudy,55,0,4.285714285714286,NA
2007-03-15T00:00:00Z,mill creek,normal,NA,partly cloudy,50.5,0,4.545454545454546,NA
2007-03-16T00:00:00Z,mill creek,normal,NA,sunny,50,2.5,4.166666666666667,NA
2007-03-17T00:00:00Z,mill creek,normal,NA,sunny,53,0,5.084745762711864,NA
2007-03-18T00:00:00Z,mill creek,normal,NA,sunny,51,1,4.958677685950414,NA
2007-03-19T00:00:00Z,mill creek,normal,NA,partly cloudy,49,0,4.316546762589928,NA
2007-03-20T00:00:00Z,mill creek,normal,NA,cloudy,53,0,5.3097345132743365,NA
2007-03-21T00:00:00Z,mill creek,normal,NA,sunny,52,2.5,6,NA
2007-03-22T00:00:00Z,mill creek,normal,NA,partly cloudy,48,0,3.7735849056603774,NA
2007-03-23T00:00:00Z,mill creek,normal,NA,sunny,51,0,3.260869565217391,NA
2007-03-24T00:00:00Z,mill creek,normal,NA,partly cloudy,54,0,3.6144578313253013,NA
2007-03-25T00:00:00Z,mill creek,normal,NA,cloudy,54,0,3.75,NA
2007-03-26T00:00:00Z,mill creek,normal,NA,rainy,53,2.5,3.389830508474576,NA
2007-03-27T00:00:00Z,mill creek,normal,NA,partly cloudy,48,2.5,3.9215686274509802,NA
2007-03-28T00:00:00Z,mill creek,normal,NA,sunny,46,0,3.75,NA
2007-03-29T00:00:00Z,mill creek,normal,NA,sunny,47,1,4.285714285714286,NA
2007-03-30T00:00:00Z,mill creek,normal,NA,partly cloudy,51,5,4.878048780487805,NA
2007-03-31T00:00:00Z,mill creek,normal,NA,partly cloudy,54,7.5,5.128205128205129,NA
2007-04-01T00:00:00Z,mill creek,normal,NA,cloudy,54,1,5.217391304347826,NA
2007-04-02T00:00:00Z,mill creek,normal,NA,sunny,54,0,5.357142857142857,NA
2007-04-03T00:00:00Z,mill creek,normal,NA,sunny,53,0,5.172413793103448,NA
2007-04-04T00:00:00Z,mill creek,normal,NA,partly cloudy,54,0,5.128205128205129,NA
2007-04-05T00:00:00Z,mill creek,normal,NA,sunny,55,0,4.918032786885246,NA
2007-04-06T00:00:00Z,mill creek,normal,NA,sunny,55,0,4.918032786885246,NA
2007-04-07T00:00:00Z,mill creek,normal,NA,partly cloudy,57,15,5.128205128205129,NA
2007-04-08T00:00:00Z,mill creek,normal,NA,partly cloudy,58,1.5,5,NA
2007-04-09T00:00:00Z,mill creek,normal,NA,partly cloudy,56,0,5.357142857142857,NA
2007-04-10T00:00:00Z,mill creek,normal,NA,sunny,53,0,4.477611940298507,NA
2007-04-11T00:00:00Z,mill creek,normal,NA,partly cloudy,53,0,4.8,NA
2007-04-12T00:00:00Z,mill creek,normal,NA,sunny,49,2.5,4.838709677419355,NA
2007-04-13T00:00:00Z,mill creek,normal,NA,sunny,50,0,5.084745762711864,NA
2007-04-14T00:00:00Z,mill creek,normal,NA,rainy,52,2.5,5,NA
2007-04-15T00:00:00Z,mill creek,normal,NA,sunny,52,5,4.580152671755725,NA
2007-04-16T00:00:00Z,mill creek,normal,NA,sunny,54,0,4.615384615384615,NA
2007-04-17T00:00:00Z,mill creek,normal,NA,cloudy,55,0.5,3.75,NA
2007-04-18T00:00:00Z,mill creek,normal,NA,sunny,53,1,4.195804195804196,NA
2007-04-19T00:00:00Z,mill creek,normal,NA,rainy,48,0,4.225352112676056,NA
2007-04-20T00:00:00Z,mill creek,normal,NA,sunny,49,0,4,NA
2007-04-21T00:00:00Z,mill creek,normal,NA,rainy,50,0.5,4,NA
2007-04-22T00:00:00Z,mill creek,normal,NA,partly cloudy,50,5,5,NA
2007-04-23T00:00:00Z,mill creek,normal,NA,sunny,50,0,4.615384615384615,NA
2007-04-24T00:00:00Z,mill creek,normal,NA,sunny,54,2.5,4.615384615384615,NA
2007-04-25T00:00:00Z,mill creek,normal,NA,partly cloudy,56,0.5,4.545454545454546,NA
2007-04-26T00:00:00Z,mill creek,normal,NA,sunny,55,1,4.109589041095891,NA
2007-04-27T00:00:00Z,mill creek,normal,NA,sunny,58,0.5,5,NA
2007-04-28T00:00:00Z,mill creek,normal,NA,sunny,59,1,4.545454545454546,NA
2007-04-30T00:00:00Z,mill creek,normal,NA,sunny,60,0,4.6875,NA
2007-05-01T00:00:00Z,mill creek,normal,NA,cloudy,57,0,4.958677685950414,NA
2007-05-02T00:00:00Z,mill creek,normal,NA,rainy,55,1,4,NA
2007-05-03T00:00:00Z,mill creek,normal,NA,sunny,50,5,5.454545454545454,NA
2007-05-04T00:00:00Z,mill creek,normal,NA,sunny,50,0,5.454545454545454,NA
2007-05-05T00:00:00Z,mill creek,normal,NA,sunny,50,0,4,NA
2007-05-06T00:00:00Z,mill creek,normal,NA,sunny,55,10,4.615384615384615,NA
2007-05-07T00:00:00Z,mill creek,normal,NA,sunny,60,5,5.454545454545454,NA
2007-05-08T00:00:00Z,mill creek,normal,NA,sunny,62,2.5,5.769230769230769,NA
2007-05-09T00:00:00Z,mill creek,normal,NA,sunny,62,5,5.660377358490566,NA
2007-05-10T00:00:00Z,mill creek,normal,NA,sunny,59,1,5.714285714285714,NA
2007-05-11T00:00:00Z,mill creek,normal,NA,sunny,59,0,5.454545454545454,NA
2007-05-12T00:00:00Z,mill creek,normal,NA,sunny,60,1,5.607476635514018,NA
2007-05-13T00:00:00Z,mill creek,normal,NA,sunny,60,1.5,5.769230769230769,NA
2007-05-14T00:00:00Z,mill creek,normal,NA,sunny,60,0,5.357142857142857,NA
2007-05-15T00:00:00Z,mill creek,normal,NA,sunny,60,2.5,6,NA
2007-05-16T00:00:00Z,mill creek,normal,NA,sunny,62,0,5.357142857142857,NA
2007-05-17T00:00:00Z,mill creek,normal,NA,sunny,62,1,6,NA
2007-05-18T00:00:00Z,mill creek,normal,NA,sunny,67,0,5.172413793103448,NA
2007-05-19T00:00:00Z,mill creek,normal,NA,partly cloudy,63,1,4.838709677419355,NA
2007-05-20T00:00:00Z,mill creek,normal,NA,sunny,63,2.5,5,NA
2007-05-21T00:00:00Z,mill creek,normal,NA,sunny,62,0,4,NA
2007-05-22T00:00:00Z,mill creek,normal,NA,sunny,63,5,4.225352112676056,NA
2007-05-23T00:00:00Z,mill creek,normal,NA,sunny,61,5,4.285714285714286,NA
2007-05-24T00:00:00Z,mill creek,normal,NA,sunny,64,0.5,3.75,NA
2007-05-25T00:00:00Z,mill creek,normal,NA,partly cloudy,65,0,3.658536585365854,NA
2007-05-26T00:00:00Z,mill creek,normal,NA,sunny,66,0,3.7974683544303796,NA
2007-05-27T00:00:00Z,mill creek,normal,NA,sunny,67,1,4,NA
2007-05-29T00:00:00Z,mill creek,normal,NA,sunny,65,1.25,4,NA
2007-05-30T00:00:00Z,mill creek,normal,NA,sunny,66,0.5,4,NA
2007-05-31T00:00:00Z,mill creek,normal,NA,sunny,67,0.5,3.488372093023256,NA
2007-06-01T00:00:00Z,mill creek,normal,NA,sunny,68,1.25,3.5294117647058822,NA
2007-06-02T00:00:00Z,mill creek,normal,NA,sunny,70,2.5,3.5714285714285716,NA
2007-06-03T00:00:00Z,mill creek,normal,NA,sunny,69.5,2.5,4.285714285714286,NA
2007-06-04T00:00:00Z,mill creek,normal,NA,cloudy,67,0,3.9473684210526314,NA
2007-06-05T00:00:00Z,mill creek,normal,NA,rainy,64,1.25,3.7267080745341614,NA
2007-06-06T00:00:00Z,mill creek,normal,NA,partly cloudy,62,2.5,3.592814371257485,NA
2007-06-07T00:00:00Z,mill creek,normal,NA,sunny,61.5,5,4,NA
2007-06-08T00:00:00Z,mill creek,normal,NA,sunny,61,0.5,4.411764705882353,NA
2007-06-09T00:00:00Z,mill creek,normal,NA,cloudy,66,1,4.615384615384615,NA
2007-06-10T00:00:00Z,mill creek,normal,NA,sunny,67,2.5,4.615384615384615,NA
2007-06-11T00:00:00Z,mill creek,normal,NA,sunny,68,1.5,4.225352112676056,NA
2007-06-12T00:00:00Z,mill creek,normal,NA,sunny,70,0.5,4.6875,NA
2007-06-13T00:00:00Z,mill creek,normal,NA,sunny,67,0.5,4.838709677419355,NA
2007-06-14T00:00:00Z,mill creek,normal,NA,sunny,70,0,4.838709677419355,NA
2007-06-15T00:00:00Z,mill creek,normal,NA,sunny,74,2.5,4.615384615384615,NA
2007-10-16T00:00:00Z,mill creek,normal,NA,NA,55,NA,5.172413793103448,NA
2007-10-17T00:00:00Z,mill creek,normal,NA,partly cloudy,55,25,4.615384615384615,NA
2007-10-18T00:00:00Z,mill creek,normal,NA,cloudy,55,1,5.2631578947368425,NA
2007-10-19T00:00:00Z,mill creek,normal,NA,cloudy,55,7.5,5.454545454545454,NA
2007-10-20T00:00:00Z,mill creek,normal,NA,partly cloudy,54,25,4.918032786885246,NA
2007-10-21T00:00:00Z,mill creek,normal,NA,sunny,NA,10,5,NA
2007-10-23T00:00:00Z,mill creek,normal,NA,sunny,55,5,4.285714285714286,NA
2007-10-24T00:00:00Z,mill creek,normal,NA,sunny,55,2.5,4.444444444444445,NA
2007-10-25T00:00:00Z,mill creek,normal,NA,partly cloudy,56,5,5.454545454545454,NA
2007-10-26T00:00:00Z,mill creek,normal,NA,partly cloudy,56,10,5,NA
2007-10-27T00:00:00Z,mill creek,normal,NA,sunny,55,5,4.838709677419355,NA
2007-10-28T00:00:00Z,mill creek,normal,NA,sunny,57,2.5,4.615384615384615,NA
2007-10-29T00:00:00Z,mill creek,normal,NA,partly cloudy,55,2.5,4.838709677419355,NA
2007-10-30T00:00:00Z,mill creek,normal,NA,partly cloudy,56,5,4.6875,NA
2007-10-31T00:00:00Z,mill creek,normal,NA,sunny,56,10,4.285714285714286,NA
2007-11-01T00:00:00Z,mill creek,normal,NA,sunny,55,8.75,5.454545454545454,NA
2007-11-02T00:00:00Z,mill creek,normal,NA,sunny,54,2.5,4.761904761904762,NA
2007-11-03T00:00:00Z,mill creek,normal,NA,sunny,54,2.5,5.2631578947368425,NA
2007-11-04T00:00:00Z,mill creek,normal,NA,sunny,53,2.5,4.615384615384615,NA
2007-11-05T00:00:00Z,mill creek,normal,NA,sunny,53,2.5,4.285714285714286,NA
2007-11-06T00:00:00Z,mill creek,normal,NA,sunny,53,0,4.761904761904762,NA
2007-11-06T00:00:00Z,mill creek,normal,6.6,NA,50,0,4.109589041095891,NA
2007-11-07T00:00:00Z,mill creek,normal,NA,sunny,52,5,5.084745762711864,NA
2007-11-08T00:00:00Z,mill creek,normal,NA,sunny,54,2.5,4.838709677419355,NA
2007-11-09T00:00:00Z,mill creek,normal,NA,sunny,58,2.5,4.316546762589928,NA
2007-11-10T00:00:00Z,mill creek,normal,NA,cloudy,57,2.5,4.25531914893617,NA
2007-11-11T00:00:00Z,mill creek,normal,NA,sunny,53,5,4.615384615384615,NA
2007-11-12T00:00:00Z,mill creek,normal,NA,cloudy,52,5,5.172413793103448,NA
2007-11-13T00:00:00Z,mill creek,normal,NA,sunny,54,2.5,4.651162790697675,NA
2007-11-14T00:00:00Z,mill creek,normal,NA,sunny,53,5,4.838709677419355,NA
2007-11-15T00:00:00Z,mill creek,normal,NA,sunny,54,2.5,5,NA
2007-11-16T00:00:00Z,mill creek,normal,NA,cloudy,55,2.5,5.128205128205129,NA
2007-11-17T00:00:00Z,mill creek,normal,NA,partly cloudy,54,2.5,5,NA
2007-11-19T00:00:00Z,mill creek,normal,NA,cloudy,54,25,5,NA
2007-11-20T00:00:00Z,mill creek,normal,NA,sunny,52,2.5,4.918032786885246,NA
2007-11-21T00:00:00Z,mill creek,normal,NA,sunny,47,5,4.838709677419355,NA
2007-11-23T00:00:00Z,mill creek,normal,NA,sunny,47,10,5.042016806722689,NA
2007-11-24T00:00:00Z,mill creek,normal,NA,sunny,NA,5,NA,NA
2007-11-25T00:00:00Z,mill creek,normal,NA,partly cloudy,46,10,5,NA
2007-11-26T00:00:00Z,mill creek,normal,NA,partly cloudy,46,5,5,NA
2007-11-27T00:00:00Z,mill creek,normal,NA,partly cloudy,46,1,4.6875,NA
2007-11-28T00:00:00Z,mill creek,normal,NA,sunny,46,2.5,5.357142857142857,NA
2007-11-29T00:00:00Z,mill creek,normal,NA,sunny,45,2.5,5,NA
2007-11-30T00:00:00Z,mill creek,normal,NA,sunny,46,2.5,4.615384615384615,NA
2007-12-02T00:00:00Z,mill creek,normal,NA,cloudy,41,20,5,NA
2007-12-03T00:00:00Z,mill creek,normal,NA,cloudy,47,15,4.6875,NA
2007-12-04T00:00:00Z,mill creek,normal,NA,cloudy,48,50,4.615384615384615,NA
2007-12-05T00:00:00Z,mill creek,normal,NA,cloudy,52,100,0.9523809523809523,NA
2007-12-06T00:00:00Z,mill creek,normal,NA,rainy,49,10,4.615384615384615,NA
2007-12-07T00:00:00Z,mill creek,normal,NA,sunny,49,20,4.545454545454546,NA
2007-12-08T00:00:00Z,mill creek,normal,NA,sunny,45,0,3.9473684210526314,NA
2007-12-09T00:00:00Z,mill creek,normal,NA,sunny,41.5,0,3.75,NA
2007-12-10T00:00:00Z,mill creek,normal,NA,sunny,44,7.5,4.285714285714286,NA
2007-12-11T00:00:00Z,mill creek,normal,NA,sunny,40,2.5,3.5294117647058822,NA
2007-12-12T00:00:00Z,mill creek,normal,NA,sunny,43,2.5,5.454545454545454,NA
2007-12-13T00:00:00Z,mill creek,normal,NA,sunny,41,0.5,5.454545454545454,NA
2007-12-14T00:00:00Z,mill creek,normal,NA,sunny,40,2.5,5.2631578947368425,NA
2007-12-15T00:00:00Z,mill creek,normal,NA,cloudy,41,5,5.357142857142857,NA
2007-12-16T00:00:00Z,mill creek,normal,NA,cloudy,45,15,5,NA
2007-12-17T00:00:00Z,mill creek,normal,NA,cloudy,45,0,5,NA
2007-12-18T00:00:00Z,mill creek,normal,NA,rainy,46,25,5,NA
2007-12-21T00:00:00Z,mill creek,normal,NA,sunny,42,10,2.857142857142857,NA
2007-12-22T00:00:00Z,mill creek,normal,NA,cloudy,41,5,3.896103896103896,NA
2007-12-23T00:00:00Z,mill creek,normal,NA,partly cloudy,43,5,3.6144578313253013,NA
2007-12-24T00:00:00Z,mill creek,normal,NA,sunny,46,5,1.6216216216216217,NA
2007-12-25T00:00:00Z,mill creek,normal,NA,sunny,42,10,4.109589041095891,NA
2007-12-27T00:00:00Z,mill creek,normal,NA,cloudy,38,7.5,3.488372093023256,NA
2007-12-28T00:00:00Z,mill creek,normal,NA,rainy,40,5,4.545454545454546,NA
2007-12-29T00:00:00Z,mill creek,normal,NA,cloudy,41,1,4.109589041095891,NA
2007-12-30T00:00:00Z,mill creek,normal,NA,sunny,42,1,4.615384615384615,NA
2007-12-31T00:00:00Z,mill creek,normal,NA,sunny,41,1.25,4.109589041095891,NA
2008-01-02T00:00:00Z,mill creek,normal,NA,partly cloudy,41,5,1.4285714285714286,NA
2008-01-02T00:00:00Z,mill creek,normal,NA,partly cloudy,42,2.5,4.166666666666667,NA
2008-01-03T00:00:00Z,mill creek,normal,NA,rainy,43,0.5,4.615384615384615,NA
2008-01-15T00:00:00Z,mill creek,normal,NA,sunny,44,1.25,4.615384615384615,NA
2008-01-16T00:00:00Z,mill creek,normal,NA,sunny,43,NA,4.3478260869565215,NA
2008-01-17T00:00:00Z,mill creek,normal,NA,sunny,41,NA,4.285714285714286,NA
2008-01-18T00:00:00Z,mill creek,normal,NA,sunny,43,1.25,4.195804195804196,NA
2008-01-20T00:00:00Z,mill creek,normal,NA,partly cloudy,43,0.5,4,NA
2008-01-25T00:00:00Z,mill creek,cone stopped,NA,rainy,42,0,NA,NA
2008-01-30T00:00:00Z,mill creek,normal,NA,cloudy,40,15,4.6875,NA
2008-01-31T00:00:00Z,mill creek,normal,NA,rainy,43,5,4.411764705882353,NA
2008-02-02T00:00:00Z,mill creek,normal,NA,cloudy,43,5,4.285714285714286,NA
2008-02-04T00:00:00Z,mill creek,normal,NA,sunny,42,5,4.166666666666667,NA
2008-02-05T00:00:00Z,mill creek,normal,NA,sunny,41,5,4.6875,NA
2008-02-06T00:00:00Z,mill creek,normal,NA,sunny,44,0.5,4,NA
2008-02-07T00:00:00Z,mill creek,normal,NA,partly cloudy,46,1.25,4,NA
2008-02-08T00:00:00Z,mill creek,normal,NA,sunny,46,0.5,4.615384615384615,NA
2008-02-09T00:00:00Z,mill creek,normal,NA,sunny,49,0.5,4.580152671755725,NA
2008-02-10T00:00:00Z,mill creek,normal,NA,sunny,47,0,4,NA
2008-02-11T00:00:00Z,mill creek,normal,NA,sunny,48,0.5,4.109589041095891,NA
