date,location,count,fork_length,weight,flow,time_for_10_revolutions,tubs_of_debris,trap_condition_code,water_temperature,turbidity,weather,comments
2007-05-23,Mill Creek RSTR,1,41,NA,216,140,1,normal,61,NA,sunny,NA
2007-05-23,Mill Creek RSTR,1,51,NA,216,140,1,normal,61,NA,sunny,NA
2007-05-23,Mill Creek RSTR,1,54,NA,216,140,1,normal,61,NA,sunny,NA
2007-05-23,Mill Creek RSTR,1,58,NA,216,140,1,normal,61,NA,sunny,NA
2007-05-23,Mill Creek RSTR,1,61,NA,216,140,1,normal,61,NA,sunny,NA
2007-05-23,Mill Creek RSTR,2,65,NA,216,140,1,normal,61,NA,sunny,NA
2007-05-23,Mill Creek RSTR,4,66,NA,216,140,1,normal,61,NA,sunny,NA
2007-05-23,Mill Creek RSTR,2,67,NA,216,140,1,normal,61,NA,sunny,NA
2007-05-23,Mill Creek RSTR,3,68,NA,216,140,1,normal,61,NA,sunny,NA
2007-05-23,Mill Creek RSTR,2,34,NA,216,140,1,normal,61,NA,sunny,NA
2007-05-23,Mill Creek RSTR,2,70,NA,216,140,1,normal,61,NA,sunny,NA
2007-05-23,Mill Creek RSTR,1,77,NA,216,140,1,normal,61,NA,sunny,NA
2007-05-23,Mill Creek RSTR,3,73,NA,216,140,1,normal,61,NA,sunny,NA
2007-05-23,Mill Creek RSTR,3,74,NA,216,140,1,normal,61,NA,sunny,NA
2007-05-23,Mill Creek RSTR,2,75,NA,216,140,1,normal,61,NA,sunny,NA
2007-05-23,Mill Creek RSTR,3,78,NA,216,140,1,normal,61,NA,sunny,NA
2007-05-23,Mill Creek RSTR,2,80,NA,216,140,1,normal,61,NA,sunny,NA
2007-05-23,Mill Creek RSTR,1,83,NA,216,140,1,normal,61,NA,sunny,NA
2007-05-23,Mill Creek RSTR,2,84,NA,216,140,1,normal,61,NA,sunny,NA
2007-05-23,Mill Creek RSTR,1,69,NA,216,140,1,normal,61,NA,sunny,NA
2007-05-23,Mill Creek RSTR,2,79,NA,216,140,1,normal,61,NA,sunny,NA
2007-05-24,Mill Creek RSTR,2,80,NA,208,160,0.1,normal,64,NA,sunny,"4 - 34mm Chisal found in trap, one taken back to office for identification."
2007-05-24,Mill Creek RSTR,1,60,NA,208,160,0.1,normal,64,NA,sunny,"4 - 34mm Chisal found in trap, one taken back to office for identification."
2007-05-24,Mill Creek RSTR,3,67,NA,208,160,0.1,normal,64,NA,sunny,"4 - 34mm Chisal found in trap, one taken back to office for identification."
2007-05-24,Mill Creek RSTR,4,34,NA,208,160,0.1,normal,64,NA,sunny,"4 - 34mm Chisal found in trap, one taken back to office for identification."
2007-05-24,Mill Creek RSTR,1,58,NA,208,160,0.1,normal,64,NA,sunny,"4 - 34mm Chisal found in trap, one taken back to office for identification."
2007-05-24,Mill Creek RSTR,1,59,NA,208,160,0.1,normal,64,NA,sunny,"4 - 34mm Chisal found in trap, one taken back to office for identification."
2007-05-24,Mill Creek RSTR,1,81,NA,208,160,0.1,normal,64,NA,sunny,"4 - 34mm Chisal found in trap, one taken back to office for identification."
2007-05-24,Mill Creek RSTR,1,84,NA,208,160,0.1,normal,64,NA,sunny,"4 - 34mm Chisal found in trap, one taken back to office for identification."
2007-05-24,Mill Creek RSTR,3,79,NA,208,160,0.1,normal,64,NA,sunny,"4 - 34mm Chisal found in trap, one taken back to office for identification."
2007-05-24,Mill Creek RSTR,1,75,NA,208,160,0.1,normal,64,NA,sunny,"4 - 34mm Chisal found in trap, one taken back to office for identification."
2007-05-24,Mill Creek RSTR,1,74,NA,208,160,0.1,normal,64,NA,sunny,"4 - 34mm Chisal found in trap, one taken back to office for identification."
2007-05-24,Mill Creek RSTR,1,72,NA,208,160,0.1,normal,64,NA,sunny,"4 - 34mm Chisal found in trap, one taken back to office for identification."
2007-05-24,Mill Creek RSTR,4,70,NA,208,160,0.1,normal,64,NA,sunny,"4 - 34mm Chisal found in trap, one taken back to office for identification."
2007-05-24,Mill Creek RSTR,1,69,NA,208,160,0.1,normal,64,NA,sunny,"4 - 34mm Chisal found in trap, one taken back to office for identification."
2007-05-24,Mill Creek RSTR,3,68,NA,208,160,0.1,normal,64,NA,sunny,"4 - 34mm Chisal found in trap, one taken back to office for identification."
2007-05-24,Mill Creek RSTR,2,63,NA,208,160,0.1,normal,64,NA,sunny,"4 - 34mm Chisal found in trap, one taken back to office for identification."
2007-05-24,Mill Creek RSTR,1,83,NA,208,160,0.1,normal,64,NA,sunny,"4 - 34mm Chisal found in trap, one taken back to office for identification."
2007-05-25,Mill Creek RSTR,1,72,NA,208,164,0,normal,65,NA,partly cloudy,37 mm Raitro taken back to office for ID
2007-05-25,Mill Creek RSTR,1,75,NA,208,164,0,normal,65,NA,partly cloudy,37 mm Raitro taken back to office for ID
2007-05-25,Mill Creek RSTR,1,76,NA,208,164,0,normal,65,NA,partly cloudy,37 mm Raitro taken back to office for ID
2007-05-25,Mill Creek RSTR,1,77,NA,208,164,0,normal,65,NA,partly cloudy,37 mm Raitro taken back to office for ID
2007-05-25,Mill Creek RSTR,1,78,NA,208,164,0,normal,65,NA,partly cloudy,37 mm Raitro taken back to office for ID
2007-05-25,Mill Creek RSTR,3,70,NA,208,164,0,normal,65,NA,partly cloudy,37 mm Raitro taken back to office for ID
2007-05-25,Mill Creek RSTR,1,84,NA,208,164,0,normal,65,NA,partly cloudy,37 mm Raitro taken back to office for ID
2007-05-25,Mill Creek RSTR,2,71,NA,208,164,0,normal,65,NA,partly cloudy,37 mm Raitro taken back to office for ID
2007-05-25,Mill Creek RSTR,2,80,NA,208,164,0,normal,65,NA,partly cloudy,37 mm Raitro taken back to office for ID
2007-05-25,Mill Creek RSTR,1,74,NA,208,164,0,normal,65,NA,partly cloudy,37 mm Raitro taken back to office for ID
2007-05-25,Mill Creek RSTR,1,69,NA,208,164,0,normal,65,NA,partly cloudy,37 mm Raitro taken back to office for ID
2007-05-25,Mill Creek RSTR,1,58,NA,208,164,0,normal,65,NA,partly cloudy,37 mm Raitro taken back to office for ID
2007-05-25,Mill Creek RSTR,1,62,NA,208,164,0,normal,65,NA,partly cloudy,37 mm Raitro taken back to office for ID
2007-05-25,Mill Creek RSTR,1,63,NA,208,164,0,normal,65,NA,partly cloudy,37 mm Raitro taken back to office for ID
2007-05-25,Mill Creek RSTR,1,65,NA,208,164,0,normal,65,NA,partly cloudy,37 mm Raitro taken back to office for ID
2007-05-25,Mill Creek RSTR,2,67,NA,208,164,0,normal,65,NA,partly cloudy,37 mm Raitro taken back to office for ID
2007-05-25,Mill Creek RSTR,1,68,NA,208,164,0,normal,65,NA,partly cloudy,37 mm Raitro taken back to office for ID
2007-05-26,Mill Creek RSTR,1,63,NA,211,158,0,normal,66,NA,sunny,NA
2007-05-26,Mill Creek RSTR,2,81,NA,211,158,0,normal,66,NA,sunny,NA
2007-05-26,Mill Creek RSTR,1,64,NA,211,158,0,normal,66,NA,sunny,NA
2007-05-26,Mill Creek RSTR,1,65,NA,211,158,0,normal,66,NA,sunny,NA
2007-05-26,Mill Creek RSTR,1,80,NA,211,158,0,normal,66,NA,sunny,NA
2007-05-26,Mill Creek RSTR,1,73,NA,211,158,0,normal,66,NA,sunny,NA
2007-05-26,Mill Creek RSTR,1,67,NA,211,158,0,normal,66,NA,sunny,NA
2007-05-26,Mill Creek RSTR,1,33,NA,211,158,0,normal,66,NA,sunny,NA
2007-05-27,Mill Creek RSTR,1,73,NA,213,150,0.2,normal,67,NA,sunny,NA
2007-05-27,Mill Creek RSTR,1,33,NA,213,150,0.2,normal,67,NA,sunny,NA
2007-05-27,Mill Creek RSTR,1,65,NA,213,150,0.2,normal,67,NA,sunny,NA
2007-05-27,Mill Creek RSTR,1,70,NA,213,150,0.2,normal,67,NA,sunny,NA
2007-05-27,Mill Creek RSTR,1,77,NA,213,150,0.2,normal,67,NA,sunny,NA
2007-05-27,Mill Creek RSTR,2,80,NA,213,150,0.2,normal,67,NA,sunny,NA
2007-05-27,Mill Creek RSTR,1,81,NA,213,150,0.2,normal,67,NA,sunny,NA
2007-05-27,Mill Creek RSTR,1,82,NA,213,150,0.2,normal,67,NA,sunny,NA
2007-05-27,Mill Creek RSTR,1,NA,NA,213,150,0.2,normal,67,NA,sunny,NA
2007-05-27,Mill Creek RSTR,1,67,NA,213,150,0.2,normal,67,NA,sunny,NA
2007-05-29,Mill Creek RSTR,1,73,NA,206,150,0.25,normal,65,NA,sunny,"Turbid, can't see bottom.  34 mm Chisal positively identified"
2007-05-29,Mill Creek RSTR,2,72,NA,206,150,0.25,normal,65,NA,sunny,"Turbid, can't see bottom.  34 mm Chisal positively identified"
2007-05-29,Mill Creek RSTR,1,34,NA,206,150,0.25,normal,65,NA,sunny,"Turbid, can't see bottom.  34 mm Chisal positively identified"
2007-05-29,Mill Creek RSTR,2,69,NA,206,150,0.25,normal,65,NA,sunny,"Turbid, can't see bottom.  34 mm Chisal positively identified"
2007-05-29,Mill Creek RSTR,1,70,NA,206,150,0.25,normal,65,NA,sunny,"Turbid, can't see bottom.  34 mm Chisal positively identified"
2007-05-29,Mill Creek RSTR,1,71,NA,206,150,0.25,normal,65,NA,sunny,"Turbid, can't see bottom.  34 mm Chisal positively identified"
2007-05-29,Mill Creek RSTR,1,75,NA,206,150,0.25,normal,65,NA,sunny,"Turbid, can't see bottom.  34 mm Chisal positively identified"
2007-05-29,Mill Creek RSTR,1,79,NA,206,150,0.25,normal,65,NA,sunny,"Turbid, can't see bottom.  34 mm Chisal positively identified"
2007-05-29,Mill Creek RSTR,1,80,NA,206,150,0.25,normal,65,NA,sunny,"Turbid, can't see bottom.  34 mm Chisal positively identified"
2007-05-29,Mill Creek RSTR,2,83,NA,206,150,0.25,normal,65,NA,sunny,"Turbid, can't see bottom.  34 mm Chisal positively identified"
2007-05-30,Mill Creek RSTR,1,82,NA,203,150,0.1,normal,66,NA,sunny,NA
2007-05-30,Mill Creek RSTR,1,66,NA,203,150,0.1,normal,66,NA,sunny,NA
2007-05-30,Mill Creek RSTR,1,67,NA,203,150,0.1,normal,66,NA,sunny,NA
2007-05-30,Mill Creek RSTR,1,79,NA,203,150,0.1,normal,66,NA,sunny,NA
2007-05-30,Mill Creek RSTR,1,NA,NA,203,150,0.1,normal,66,NA,sunny,NA
2007-05-31,Mill Creek RSTR,2,75,NA,203,172,0.1,normal,67,NA,sunny,NA
2007-05-31,Mill Creek RSTR,1,77,NA,203,172,0.1,normal,67,NA,sunny,NA
2007-05-31,Mill Creek RSTR,1,56,NA,203,172,0.1,normal,67,NA,sunny,NA
2007-05-31,Mill Creek RSTR,1,33,NA,203,172,0.1,normal,67,NA,sunny,NA
2007-06-01,Mill Creek RSTR,1,77,NA,206,170,0.25,normal,68,NA,sunny,NA
2007-06-02,Mill Creek RSTR,1,78,NA,203,168,0.5,normal,70,NA,sunny,Trap pulled a little closer to dam
2007-06-02,Mill Creek RSTR,1,63,NA,203,168,0.5,normal,70,NA,sunny,Trap pulled a little closer to dam
2007-06-02,Mill Creek RSTR,1,77,NA,203,168,0.5,normal,70,NA,sunny,Trap pulled a little closer to dam
2007-06-02,Mill Creek RSTR,1,76,NA,203,168,0.5,normal,70,NA,sunny,Trap pulled a little closer to dam
2007-06-02,Mill Creek RSTR,2,75,NA,203,168,0.5,normal,70,NA,sunny,Trap pulled a little closer to dam
2007-06-03,Mill Creek RSTR,1,76,NA,208,140,0.5,normal,69.5,NA,sunny,NA
2007-06-03,Mill Creek RSTR,1,67,NA,208,140,0.5,normal,69.5,NA,sunny,NA
2007-06-03,Mill Creek RSTR,1,75,NA,208,140,0.5,normal,69.5,NA,sunny,NA
2007-06-03,Mill Creek RSTR,1,78,NA,208,140,0.5,normal,69.5,NA,sunny,NA
2007-06-03,Mill Creek RSTR,1,82,NA,208,140,0.5,normal,69.5,NA,sunny,NA
2007-06-03,Mill Creek RSTR,1,73,NA,208,140,0.5,normal,69.5,NA,sunny,NA
2007-06-04,Mill Creek RSTR,1,75,NA,190,152,0,normal,67,NA,cloudy,NA
2007-06-04,Mill Creek RSTR,1,80,NA,190,152,0,normal,67,NA,cloudy,NA
2007-06-04,Mill Creek RSTR,1,NA,NA,190,152,0,normal,67,NA,cloudy,NA
2007-06-05,Mill Creek RSTR,2,85,NA,187,161,0.25,normal,64,NA,rain,NA
2007-06-05,Mill Creek RSTR,2,87,NA,187,161,0.25,normal,64,NA,rain,NA
2007-06-05,Mill Creek RSTR,1,90,NA,187,161,0.25,normal,64,NA,rain,NA
2007-06-05,Mill Creek RSTR,1,80,NA,187,161,0.25,normal,64,NA,rain,NA
2007-06-05,Mill Creek RSTR,1,74,NA,187,161,0.25,normal,64,NA,rain,NA
2007-06-05,Mill Creek RSTR,1,53,NA,187,161,0.25,normal,64,NA,rain,NA
2007-06-06,Mill Creek RSTR,1,64,NA,206,167,0.5,normal,62,NA,partly cloudy,NA
2007-06-06,Mill Creek RSTR,1,70,NA,206,167,0.5,normal,62,NA,partly cloudy,NA
2007-06-06,Mill Creek RSTR,1,68,NA,206,167,0.5,normal,62,NA,partly cloudy,NA
2007-06-06,Mill Creek RSTR,1,66,NA,206,167,0.5,normal,62,NA,partly cloudy,NA
2007-06-06,Mill Creek RSTR,5,80,NA,206,167,0.5,normal,62,NA,partly cloudy,NA
2007-06-06,Mill Creek RSTR,1,79,NA,206,167,0.5,normal,62,NA,partly cloudy,NA
2007-06-06,Mill Creek RSTR,1,83,NA,206,167,0.5,normal,62,NA,partly cloudy,NA
2007-06-06,Mill Creek RSTR,3,84,NA,206,167,0.5,normal,62,NA,partly cloudy,NA
2007-06-06,Mill Creek RSTR,2,85,NA,206,167,0.5,normal,62,NA,partly cloudy,NA
2007-06-06,Mill Creek RSTR,1,87,NA,206,167,0.5,normal,62,NA,partly cloudy,NA
2007-06-06,Mill Creek RSTR,4,81,NA,206,167,0.5,normal,62,NA,partly cloudy,NA
2007-06-06,Mill Creek RSTR,1,78,NA,206,167,0.5,normal,62,NA,partly cloudy,NA
2007-06-06,Mill Creek RSTR,1,94,NA,206,167,0.5,normal,62,NA,partly cloudy,NA
2007-06-06,Mill Creek RSTR,2,71,NA,206,167,0.5,normal,62,NA,partly cloudy,NA
2007-06-06,Mill Creek RSTR,1,65,NA,206,167,0.5,normal,62,NA,partly cloudy,NA
2007-06-06,Mill Creek RSTR,3,77,NA,206,167,0.5,normal,62,NA,partly cloudy,NA
2007-06-06,Mill Creek RSTR,5,76,NA,206,167,0.5,normal,62,NA,partly cloudy,NA
2007-06-06,Mill Creek RSTR,4,75,NA,206,167,0.5,normal,62,NA,partly cloudy,NA
2007-06-06,Mill Creek RSTR,1,73,NA,206,167,0.5,normal,62,NA,partly cloudy,NA
2007-06-06,Mill Creek RSTR,2,72,NA,206,167,0.5,normal,62,NA,partly cloudy,NA
2007-06-06,Mill Creek RSTR,1,90,NA,206,167,0.5,normal,62,NA,partly cloudy,NA
2007-06-07,Mill Creek RSTR,2,79,NA,190,150,1,normal,61.5,NA,sunny,NA
2007-06-07,Mill Creek RSTR,1,62,NA,190,150,1,normal,61.5,NA,sunny,NA
2007-06-07,Mill Creek RSTR,1,69,NA,190,150,1,normal,61.5,NA,sunny,NA
2007-06-07,Mill Creek RSTR,2,NA,NA,190,150,1,normal,61.5,NA,sunny,NA
2007-06-07,Mill Creek RSTR,1,74,NA,190,150,1,normal,61.5,NA,sunny,NA
2007-06-07,Mill Creek RSTR,1,80,NA,190,150,1,normal,61.5,NA,sunny,NA
2007-06-07,Mill Creek RSTR,1,82,NA,190,150,1,normal,61.5,NA,sunny,NA
2007-06-07,Mill Creek RSTR,1,84,NA,190,150,1,normal,61.5,NA,sunny,NA
2007-06-07,Mill Creek RSTR,1,88,NA,190,150,1,normal,61.5,NA,sunny,NA
2007-06-08,Mill Creek RSTR,1,51,NA,177,136,0.1,normal,61,NA,sunny,NA
2007-06-09,Mill Creek RSTR,1,80,NA,160,130,0.2,normal,66,NA,cloudy,NA
2007-06-09,Mill Creek RSTR,2,83,NA,160,130,0.2,normal,66,NA,cloudy,NA
2007-06-09,Mill Creek RSTR,1,77,NA,160,130,0.2,normal,66,NA,cloudy,NA
2007-06-09,Mill Creek RSTR,3,76,NA,160,130,0.2,normal,66,NA,cloudy,NA
2007-06-09,Mill Creek RSTR,1,88,NA,160,130,0.2,normal,66,NA,cloudy,NA
2007-06-09,Mill Creek RSTR,1,93,NA,160,130,0.2,normal,66,NA,cloudy,NA
2007-06-10,Mill Creek RSTR,1,63,NA,158,130,0.5,normal,67,NA,sunny,NA
2007-06-10,Mill Creek RSTR,1,73,NA,158,130,0.5,normal,67,NA,sunny,NA
2007-06-10,Mill Creek RSTR,2,NA,NA,158,130,0.5,normal,67,NA,sunny,NA
2007-06-11,Mill Creek RSTR,1,87,NA,158,142,0.3,normal,68,NA,sunny,NA
2007-06-11,Mill Creek RSTR,1,83,NA,158,142,0.3,normal,68,NA,sunny,NA
2007-06-12,Mill Creek RSTR,1,85,NA,153,128,0.1,normal,70,NA,sunny,NA
2007-06-12,Mill Creek RSTR,1,71,NA,153,128,0.1,normal,70,NA,sunny,NA
2007-06-13,Mill Creek RSTR,1,94,NA,148,124,0.1,normal,67,NA,sunny,NA
2007-06-14,Mill Creek RSTR,1,84,NA,148,124,0,normal,70,NA,sunny,NA
2007-06-14,Mill Creek RSTR,1,74,NA,148,124,0,normal,70,NA,sunny,NA
2007-06-14,Mill Creek RSTR,1,73,NA,148,124,0,normal,70,NA,sunny,NA
2007-06-15,Mill Creek RSTR,1,79,NA,148,130,0.5,normal,74,NA,sunny,raised cone for season
2007-06-15,Mill Creek RSTR,1,79,NA,148,130,0.5,normal,74,NA,sunny,raised cone for season
2007-06-15,Mill Creek RSTR,1,81,NA,148,130,0.5,normal,74,NA,sunny,raised cone for season
2007-10-16,Mill Creek RSTR,1,118,NA,109,116,NA,normal,55,NA,NA,First day of trapping
2007-10-16,Mill Creek RSTR,1,86,NA,109,116,NA,normal,55,NA,NA,First day of trapping
2007-10-16,Mill Creek RSTR,1,84,NA,109,116,NA,normal,55,NA,NA,First day of trapping
2007-10-16,Mill Creek RSTR,1,79,NA,109,116,NA,normal,55,NA,NA,First day of trapping
2007-10-16,Mill Creek RSTR,1,77,NA,109,116,NA,normal,55,NA,NA,First day of trapping
2007-10-16,Mill Creek RSTR,1,72,NA,109,116,NA,normal,55,NA,NA,First day of trapping
2007-10-16,Mill Creek RSTR,1,67,NA,109,116,NA,normal,55,NA,NA,First day of trapping
2007-10-17,Mill Creek RSTR,1,69,NA,113,130,5,normal,55,NA,partly cloudy,Too windy to weigh chisal
2007-10-17,Mill Creek RSTR,1,78,NA,113,130,5,normal,55,NA,partly cloudy,Too windy to weigh chisal
2007-10-17,Mill Creek RSTR,1,91,NA,113,130,5,normal,55,NA,partly cloudy,Too windy to weigh chisal
2007-10-17,Mill Creek RSTR,1,89,NA,113,130,5,normal,55,NA,partly cloudy,Too windy to weigh chisal
2007-10-17,Mill Creek RSTR,1,86,NA,113,130,5,normal,55,NA,partly cloudy,Too windy to weigh chisal
2007-10-17,Mill Creek RSTR,1,85,NA,113,130,5,normal,55,NA,partly cloudy,Too windy to weigh chisal
2007-10-17,Mill Creek RSTR,1,83,NA,113,130,5,normal,55,NA,partly cloudy,Too windy to weigh chisal
2007-10-17,Mill Creek RSTR,1,95,NA,113,130,5,normal,55,NA,partly cloudy,Too windy to weigh chisal
2007-10-17,Mill Creek RSTR,1,71,NA,113,130,5,normal,55,NA,partly cloudy,Too windy to weigh chisal
2007-10-17,Mill Creek RSTR,1,66,NA,113,130,5,normal,55,NA,partly cloudy,Too windy to weigh chisal
2007-10-17,Mill Creek RSTR,1,73,NA,113,130,5,normal,55,NA,partly cloudy,Too windy to weigh chisal
2007-10-18,Mill Creek RSTR,1,76,NA,113,114,0.2,normal,55,NA,cloudy,NA
2007-10-18,Mill Creek RSTR,1,97,NA,113,114,0.2,normal,55,NA,cloudy,NA
2007-10-18,Mill Creek RSTR,1,95,NA,113,114,0.2,normal,55,NA,cloudy,NA
2007-10-18,Mill Creek RSTR,1,92,NA,113,114,0.2,normal,55,NA,cloudy,NA
2007-10-18,Mill Creek RSTR,1,81,NA,113,114,0.2,normal,55,NA,cloudy,NA
2007-10-18,Mill Creek RSTR,1,62,NA,113,114,0.2,normal,55,NA,cloudy,NA
2007-10-18,Mill Creek RSTR,1,69,NA,113,114,0.2,normal,55,NA,cloudy,NA
2007-10-19,Mill Creek RSTR,1,89,NA,111,110,1.5,normal,55,NA,cloudy,one adult female salmon in trap (690mm)
2007-10-19,Mill Creek RSTR,1,88,NA,111,110,1.5,normal,55,NA,cloudy,one adult female salmon in trap (690mm)
2007-10-19,Mill Creek RSTR,1,85,NA,111,110,1.5,normal,55,NA,cloudy,one adult female salmon in trap (690mm)
2007-10-19,Mill Creek RSTR,1,82,NA,111,110,1.5,normal,55,NA,cloudy,one adult female salmon in trap (690mm)
2007-10-19,Mill Creek RSTR,1,80,NA,111,110,1.5,normal,55,NA,cloudy,one adult female salmon in trap (690mm)
2007-10-19,Mill Creek RSTR,1,77,NA,111,110,1.5,normal,55,NA,cloudy,one adult female salmon in trap (690mm)
2007-10-19,Mill Creek RSTR,1,75,NA,111,110,1.5,normal,55,NA,cloudy,one adult female salmon in trap (690mm)
2007-10-19,Mill Creek RSTR,1,65,NA,111,110,1.5,normal,55,NA,cloudy,one adult female salmon in trap (690mm)
2007-10-19,Mill Creek RSTR,1,97,NA,111,110,1.5,normal,55,NA,cloudy,one adult female salmon in trap (690mm)
2007-10-19,Mill Creek RSTR,1,71,NA,111,110,1.5,normal,55,NA,cloudy,one adult female salmon in trap (690mm)
2007-10-20,Mill Creek RSTR,1,91,NA,311,122,5,normal,54,NA,partly cloudy,"Creek extremely turbid - several hundred hardhe in trap.  More alive than dead, but quite a few morts.  No hardhe measured."
2007-10-20,Mill Creek RSTR,1,84,NA,311,122,5,normal,54,NA,partly cloudy,"Creek extremely turbid - several hundred hardhe in trap.  More alive than dead, but quite a few morts.  No hardhe measured."
2007-10-20,Mill Creek RSTR,2,77,NA,311,122,5,normal,54,NA,partly cloudy,"Creek extremely turbid - several hundred hardhe in trap.  More alive than dead, but quite a few morts.  No hardhe measured."
2007-10-20,Mill Creek RSTR,1,77,NA,311,122,5,normal,54,NA,partly cloudy,"Creek extremely turbid - several hundred hardhe in trap.  More alive than dead, but quite a few morts.  No hardhe measured."
2007-10-20,Mill Creek RSTR,2,78,NA,311,122,5,normal,54,NA,partly cloudy,"Creek extremely turbid - several hundred hardhe in trap.  More alive than dead, but quite a few morts.  No hardhe measured."
2007-10-20,Mill Creek RSTR,2,78,NA,311,122,5,normal,54,NA,partly cloudy,"Creek extremely turbid - several hundred hardhe in trap.  More alive than dead, but quite a few morts.  No hardhe measured."
2007-10-20,Mill Creek RSTR,2,79,NA,311,122,5,normal,54,NA,partly cloudy,"Creek extremely turbid - several hundred hardhe in trap.  More alive than dead, but quite a few morts.  No hardhe measured."
2007-10-20,Mill Creek RSTR,1,79,NA,311,122,5,normal,54,NA,partly cloudy,"Creek extremely turbid - several hundred hardhe in trap.  More alive than dead, but quite a few morts.  No hardhe measured."
2007-10-20,Mill Creek RSTR,6,80,NA,311,122,5,normal,54,NA,partly cloudy,"Creek extremely turbid - several hundred hardhe in trap.  More alive than dead, but quite a few morts.  No hardhe measured."
2007-10-20,Mill Creek RSTR,1,81,NA,311,122,5,normal,54,NA,partly cloudy,"Creek extremely turbid - several hundred hardhe in trap.  More alive than dead, but quite a few morts.  No hardhe measured."
2007-10-20,Mill Creek RSTR,1,82,NA,311,122,5,normal,54,NA,partly cloudy,"Creek extremely turbid - several hundred hardhe in trap.  More alive than dead, but quite a few morts.  No hardhe measured."
2007-10-20,Mill Creek RSTR,2,82,NA,311,122,5,normal,54,NA,partly cloudy,"Creek extremely turbid - several hundred hardhe in trap.  More alive than dead, but quite a few morts.  No hardhe measured."
2007-10-20,Mill Creek RSTR,1,76,NA,311,122,5,normal,54,NA,partly cloudy,"Creek extremely turbid - several hundred hardhe in trap.  More alive than dead, but quite a few morts.  No hardhe measured."
2007-10-20,Mill Creek RSTR,2,83,NA,311,122,5,normal,54,NA,partly cloudy,"Creek extremely turbid - several hundred hardhe in trap.  More alive than dead, but quite a few morts.  No hardhe measured."
2007-10-20,Mill Creek RSTR,4,80,NA,311,122,5,normal,54,NA,partly cloudy,"Creek extremely turbid - several hundred hardhe in trap.  More alive than dead, but quite a few morts.  No hardhe measured."
2007-10-20,Mill Creek RSTR,1,85,NA,311,122,5,normal,54,NA,partly cloudy,"Creek extremely turbid - several hundred hardhe in trap.  More alive than dead, but quite a few morts.  No hardhe measured."
2007-10-20,Mill Creek RSTR,2,85,NA,311,122,5,normal,54,NA,partly cloudy,"Creek extremely turbid - several hundred hardhe in trap.  More alive than dead, but quite a few morts.  No hardhe measured."
2007-10-20,Mill Creek RSTR,2,86,NA,311,122,5,normal,54,NA,partly cloudy,"Creek extremely turbid - several hundred hardhe in trap.  More alive than dead, but quite a few morts.  No hardhe measured."
2007-10-20,Mill Creek RSTR,2,90,NA,311,122,5,normal,54,NA,partly cloudy,"Creek extremely turbid - several hundred hardhe in trap.  More alive than dead, but quite a few morts.  No hardhe measured."
2007-10-20,Mill Creek RSTR,1,91,NA,311,122,5,normal,54,NA,partly cloudy,"Creek extremely turbid - several hundred hardhe in trap.  More alive than dead, but quite a few morts.  No hardhe measured."
2007-10-20,Mill Creek RSTR,1,93,NA,311,122,5,normal,54,NA,partly cloudy,"Creek extremely turbid - several hundred hardhe in trap.  More alive than dead, but quite a few morts.  No hardhe measured."
2007-10-20,Mill Creek RSTR,2,98,NA,311,122,5,normal,54,NA,partly cloudy,"Creek extremely turbid - several hundred hardhe in trap.  More alive than dead, but quite a few morts.  No hardhe measured."
2007-10-20,Mill Creek RSTR,1,106,NA,311,122,5,normal,54,NA,partly cloudy,"Creek extremely turbid - several hundred hardhe in trap.  More alive than dead, but quite a few morts.  No hardhe measured."
2007-10-20,Mill Creek RSTR,335,NA,NA,311,122,5,normal,54,NA,partly cloudy,"Creek extremely turbid - several hundred hardhe in trap.  More alive than dead, but quite a few morts.  No hardhe measured."
2007-10-20,Mill Creek RSTR,20,NA,NA,311,122,5,normal,54,NA,partly cloudy,"Creek extremely turbid - several hundred hardhe in trap.  More alive than dead, but quite a few morts.  No hardhe measured."
2007-10-20,Mill Creek RSTR,1,92,NA,311,122,5,normal,54,NA,partly cloudy,"Creek extremely turbid - several hundred hardhe in trap.  More alive than dead, but quite a few morts.  No hardhe measured."
2007-10-20,Mill Creek RSTR,2,83,NA,311,122,5,normal,54,NA,partly cloudy,"Creek extremely turbid - several hundred hardhe in trap.  More alive than dead, but quite a few morts.  No hardhe measured."
2007-10-20,Mill Creek RSTR,3,81,NA,311,122,5,normal,54,NA,partly cloudy,"Creek extremely turbid - several hundred hardhe in trap.  More alive than dead, but quite a few morts.  No hardhe measured."
2007-10-20,Mill Creek RSTR,1,76,NA,311,122,5,normal,54,NA,partly cloudy,"Creek extremely turbid - several hundred hardhe in trap.  More alive than dead, but quite a few morts.  No hardhe measured."
2007-10-20,Mill Creek RSTR,1,64,NA,311,122,5,normal,54,NA,partly cloudy,"Creek extremely turbid - several hundred hardhe in trap.  More alive than dead, but quite a few morts.  No hardhe measured."
2007-10-20,Mill Creek RSTR,1,67,NA,311,122,5,normal,54,NA,partly cloudy,"Creek extremely turbid - several hundred hardhe in trap.  More alive than dead, but quite a few morts.  No hardhe measured."
2007-10-20,Mill Creek RSTR,3,67,NA,311,122,5,normal,54,NA,partly cloudy,"Creek extremely turbid - several hundred hardhe in trap.  More alive than dead, but quite a few morts.  No hardhe measured."
